angDist,ID,database,ra,dec,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg,l,b,sector_list,filenames
0.034605,OGLE-GD-LPV-014564,4,250.8728749999999,-39.93275,397724397,250.87286377156,-39.9327457256,0,,,16432948-3955578,0,J164329.49-395557.8,5969223102276645760,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.8477,0.008212,9.326,1.0,jhk,,,,,,,,,,,,,,,,,,250.87286377156,-39.9327457256,-16.381387826956445,3.9458104275357018,[66],['hlsp_tess-spoc_tess_phot_0000000397724397-s0066_tess_v1_lc.fits']
0.055041,OGLE-GD-LPV-014679,4,251.05145833333333,-47.80316666666666,234546485,251.05144025366,-47.80317595574,0,,,16441235-4748113,0,J164412.35-474811.4,5939531203060410240,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.9109,0.062391,9.937,1.0,jhk,,,,,,,,,,,,,,,,,,251.05144025366,-47.80317595574,-22.25132251039142,-1.302644065714829,[66],['hlsp_tess-spoc_tess_phot_0000000234546485-s0066_tess_v1_lc.fits']
0.153198,OGLE-GD-LPV-014758,4,251.191,-47.41613888888889,235429067,251.19096266917,-47.41617313543,0,,,16444582-4724580,0,J164445.88-472457.7,5939636687453893120,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.034,0.041341,9.717,1.0,jhk,,,,,,,,,,,,,,,,,,251.19096266917,-47.41617313543,-21.896773528183367,-1.121007145774863,[66],['hlsp_tess-spoc_tess_phot_0000000235429067-s0066_tess_v1_lc.fits']
0.045767,OGLE-GD-LPV-013904,4,249.48766666666663,-50.26938888888889,31906747,249.48767067683,-50.26940134082,0,,,16375703-5016097,0,J163757.04-501609.6,5940395316143674752,0,0,STAR,tmgaia2,tmgaia2,-2.764,0.357,-2.727,0.242,gaia2,0.0361,0.2459,,,13.8478,0.036398,9.541,1.0,jhk,gaia2,,,,,,,,,,,4122.5,2163.02,1.3652,0.3265,1603.56,2722.49,249.48765205576,-50.26941308384,-24.780357693008053,-2.164259419761984,[66],['hlsp_tess-spoc_tess_phot_0000000031906747-s0066_tess_v1_lc.fits']
0.01806,OGLE-GD-LPV-014015,4,249.7165416666666,-42.406638888888885,231463126,249.71653528739,-42.40664061476,0,,,16385197-4224238,0,J163851.96-422423.8,5968459903708556928,0,0,STAR,tmgaia2,tmgaia2,-4.726,0.447,-6.737,0.337,gaia2,-0.6076,0.249,,,14.3974,0.009989,9.976,1.0,jhk,gaia2,,,,,,,,,,,5800.96,2403.91,1.8292,0.1756,1943.07,2864.75,249.71650772842,-42.40666962129,-18.81907223783256,2.967624214419544,[66],['hlsp_tess-spoc_tess_phot_0000000231463126-s0066_tess_v1_lc.fits']
0.077678,OGLE-GD-LPV-013883,4,249.435,-45.53194444444444,230454610,249.43497051128,-45.5319506779,0,,,16374439-4531549,0,J163744.40-453154.8,5943036617951915008,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.1062,0.011743,9.488,1.0,jhk,,,,,,,,,,,,,,,,,,249.43497051128,-45.5319506779,-21.28270470058287,1.03189687456989,[66],['hlsp_tess-spoc_tess_phot_0000000230454610-s0066_tess_v1_lc.fits']
0.08377,OGLE-GD-LPV-011153,4,242.7900416666666,-49.14266666666666,215981801,242.79006697847,-49.1426830155,0,,,16110963-4908336,0,J161109.63-490833.5,5983668073671230720,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.319,0.042545,10.316,1.0,jhk,,,,,,,,,,,,,,,,,,242.79006697847,-49.1426830155,-27.01227411225484,1.713323996492647,[65],['hlsp_tess-spoc_tess_phot_0000000215981801-s0065_tess_v1_lc.fits']
0.163878,OGLE-GD-LPV-011151,4,242.777875,-51.85355555555556,215888627,242.77782522873,-51.8535891282,0,,,16110668-5151128,0,J161106.69-515112.0,5933413279841788416,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.9901,0.009136,8.683,1.0,jhk,,,,,,,,,,,,,,,,,,242.77782522873,-51.8535891282,-28.86457737878263,-0.2662819202698184,[65],['hlsp_tess-spoc_tess_phot_0000000215888627-s0065_tess_v1_lc.fits']
0.053745,OGLE-GD-LPV-010382,4,240.0567083333333,-53.84483333333333,300267988,240.05672176145,-53.84484598718,0,,,16001361-5350413,0,J160013.68-535041.3,5980796630342191488,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,17.0808,0.044777,9.485,1.0,jhk,,,,,,,,,,,,,,,,,,240.05672176145,-53.84484598718,-31.41694692668124,-0.6531105059529645,[65],['hlsp_tess-spoc_tess_phot_0000000300267988-s0065_tess_v1_lc.fits']
0.098359,OGLE-GD-LPV-010291,4,239.65604166666665,-49.33283333333333,295473045,239.65600312257,-49.33284408461,0,,,15583745-4919581,0,J155837.46-491958.3,5984177731677902720,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.7337,0.051973,9.914,1.0,jhk,,,,,,,,,,,,,,,,,,239.65600312257,-49.33284408461,-28.66710991578596,2.9335020729532943,[65],['hlsp_tess-spoc_tess_phot_0000000295473045-s0065_tess_v1_lc.fits']
0.188623,OGLE-GD-LPV-010298,4,239.6897083333333,-55.01080555555556,421274385,239.68963214797,-55.01083448268,0,,175-145356,15584552-5500387,0,J155845.60-550039.4,5836622584107436160,29068072,0,STAR,tmgaia2,tmgaia2,,,,,,,,18.132,1.134,12.5161,0.029573,9.799,0.178,vjk,,,,,,,,,,,,,,,,,,239.68963214797,-55.01083448268,-32.33834935531751,-1.3990072208589728,[65],['hlsp_tess-spoc_tess_phot_0000000421274385-s0065_tess_v1_lc.fits']
0.045343,OGLE-GD-LPV-010380,4,240.05016666666663,-47.38902777777778,255440604,240.05015161638,-47.38902037362,0,,,16001203-4723204,0,J160012.05-472320.2,5984814486359873024,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.5666,0.022517,9.051,1.0,jhk,,,,,,,,,,,,,,,,,,240.05015161638,-47.38902037362,-27.19809218775672,4.23636164766131,[65],['hlsp_tess-spoc_tess_phot_0000000255440604-s0065_tess_v1_lc.fits']
0.093911,OGLE-GD-LPV-010733,4,241.3864166666666,-48.55797222222222,214983862,241.38637822824,-48.55797798894,0,,,16053274-4833287,0,J160532.73-483328.7,5983573653108641408,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.65,0.029309,8.3,1.0,jhk,,,,,,,,,,,,,,,,,,241.38637822824,-48.55797798894,-27.299980266060786,2.7679539399460285,[65],['hlsp_tess-spoc_tess_phot_0000000214983862-s0065_tess_v1_lc.fits']
0.130523,OGLE-GD-LPV-003936,4,200.50704166666665,-63.93763888888888,449565797,200.50696099976,-63.93763124302,0,,,13220168-6356154,0,J132201.57-635615.6,5865112133008424576,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.8323,0.028361,9.17,1.0,jhk,,,,,,,,,,,,,,,,,,200.50696099976,-63.93763124302,-53.715361965064126,-1.2652029943563174,[65],['hlsp_tess-spoc_tess_phot_0000000449565797-s0065_tess_v1_lc.fits']
0.128848,OGLE-GD-LPV-004217,4,202.58225,-63.08566666666667,314542111,202.58217093572,-63.08566705405,0,,,13301975-6305083,0,J133019.71-630508.4,5865255825355912320,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.6472,0.039327,9.526,1.0,jhk,,,,,,,,,,,,,,,,,,202.58217093572,-63.08566705405,-52.68360186239992,-0.5454694323061694,[65],['hlsp_tess-spoc_tess_phot_0000000314542111-s0065_tess_v1_lc.fits']
0.184693,OGLE-GD-LPV-003823,4,199.36283333333333,-59.68136111111111,359104700,199.3627380875,-59.68137900732,0,,,13172707-5940528,0,J131727.06-594053.1,6061894374619301120,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.0609,0.018899,9.926,1.0,jhk,,,,,,,,,,,,,,,,,,199.3627380875,-59.68137900732,-53.785806098208575,3.024501882546574,"[64, 65]","['hlsp_tess-spoc_tess_phot_0000000359104700-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000359104700-s0065_tess_v1_lc.fits']"
0.138696,OGLE-GD-LPV-003637,4,197.23825,-59.869277777777775,253484362,197.23817366314,-59.86927378488,0,,,13085718-5952093,0,J130857.15-595209.2,6055931001541632384,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.1339,0.025832,9.882,1.0,jhk,,,,,,,,,,,,,,,,,,197.23817366314,-59.86927378488,-54.86877173521763,2.927654857455595,"[64, 65]","['hlsp_tess-spoc_tess_phot_0000000253484362-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000253484362-s0065_tess_v1_lc.fits']"
0.096993,OGLE-GD-LPV-005289,4,211.9434583333333,-61.98547222222222,330118076,211.94341431321,-61.98548949645,0,,,14074641-6159076,0,J140746.57-615908.8,5866114200320951168,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.0189,0.02244,8.697,1.0,jhk,,,,,,,,,,,,,,,,,,211.94341431321,-61.98548949645,-48.2340317846929,-0.4301007497564256,[65],['hlsp_tess-spoc_tess_phot_0000000330118076-s0065_tess_v1_lc.fits']
0.138118,OGLE-GD-LPV-005111,4,210.52229166666663,-61.74652777777778,327498675,210.52223612749,-61.74655571985,0,,,14020534-6144476,0,J140205.36-614446.5,5866284727695849984,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.8002,0.024982,8.508,1.0,jhk,,,,,,,,,,,,,,,,,,210.52223612749,-61.74655571985,-48.81021700735678,-0.0127752642652553,[65],['hlsp_tess-spoc_tess_phot_0000000327498675-s0065_tess_v1_lc.fits']
0.181747,OGLE-GD-LPV-005167,4,211.0868333333333,-60.759972222222224,328343963,211.08675726967,-60.76000640239,0,,,14042085-6045358,0,J140420.81-604535.8,5866490679972067328,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.2633,0.002123,8.509,1.0,jhk,,,,,,,,,,,,,,,,,,211.08675726967,-60.76000640239,-48.27856801168102,0.861501299037812,[65],['hlsp_tess-spoc_tess_phot_0000000328343963-s0065_tess_v1_lc.fits']
0.130377,OGLE-GD-LPV-005374,4,212.60929166666665,-62.22972222222222,331661615,212.60926332432,-62.22975594466,0,,,14102624-6213471,0,J141026.22-621347.2,5854107017965611392,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.6533,0.014108,8.606,1.0,jhk,,,,,,,,,,,,,,,,,,212.60926332432,-62.22975594466,-48.008751183155006,-0.7555738889936551,[65],['hlsp_tess-spoc_tess_phot_0000000331661615-s0065_tess_v1_lc.fits']
0.19668,OGLE-GD-LPV-001792,4,171.51379166666663,-62.60791666666667,316099116,171.51367773986,-62.60790125677,0,,,11260330-6236284,0,J112603.30-623628.5,5333869414756390528,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,16.5184,0.042851,10.269,1.0,jhk,,,,,,,,,,,,,,,,,,171.51367773986,-62.60790125677,-66.71123941700691,-1.3456545610065211,[64],['hlsp_tess-spoc_tess_phot_0000000316099116-s0064_tess_v1_lc.fits']
0.148926,OGLE-GD-LPV-001638,4,168.69266666666664,-61.55333333333333,467484241,168.69258247227,-61.55334347846,0,,,11144624-6133120,0,J111446.22-613311.9,5337032984599420416,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.8063,0.030962,9.288,1.0,jhk,,,,,,,,,,,,,,,,,,168.69258247227,-61.55334347846,-68.31459510800303,-0.8105520055080956,[64],['hlsp_tess-spoc_tess_phot_0000000467484241-s0064_tess_v1_lc.fits']
0.156266,OGLE-GD-LPV-002019,4,175.89954166666664,-61.747416666666666,322410933,175.8994719572,-61.74738846469,0,,,11433590-6144506,0,J114335.88-614450.7,5334906666585939584,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.4007,0.033913,9.628,1.0,jhk,,,,,,,,,,,,,,,,,,175.8994719572,-61.74738846469,-65.00485961707462,0.074480496130719,[64],['hlsp_tess-spoc_tess_phot_0000000322410933-s0064_tess_v1_lc.fits']
0.014586,OGLE-GD-LPV-001923,4,174.13224999999997,-62.95705555555556,319357493,174.13224624497,-62.95705922995,0,,,11363176-6257254,0,J113631.75-625725.3,5333981599307993856,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.3361,0.052084,7.861,1.0,jhk,,,,,,,,,,,,,,,,,,174.13224624497,-62.95705922995,-65.46397795661062,-1.312844372144578,[64],['hlsp_tess-spoc_tess_phot_0000000319357493-s0064_tess_v1_lc.fits']
0.14786,OGLE-GD-LPV-001963,4,174.79949999999997,-63.09222222222223,320231506,174.79941106076,-63.09221404469,0,,,11391188-6305319,0,J113911.89-630531.9,5333961705020034560,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.9059,0.034237,9.879,1.0,jhk,,,,,,,,,,,,,,,,,,174.79941106076,-63.09221404469,-65.13543895714722,-1.357545782726579,[64],['hlsp_tess-spoc_tess_phot_0000000320231506-s0064_tess_v1_lc.fits']
0.156507,OGLE-GD-LPV-001267,4,160.24799999999996,-60.671527777777776,390107065,160.2479122959,-60.67152110319,0,,147-056658,10405952-6040175,0,J104059.51-604017.5,5254134721324246784,30347086,0,STAR,tmgaia2,tmgaia2,,,,,,,,15.517,0.137,13.3364,0.024494,9.743,0.029,vjk,,,,,,,,,,,,,,,,,,160.2479122959,-60.67152110319,-72.38171195223298,-1.7383438352462306,"[63, 64]","['hlsp_tess-spoc_tess_phot_0000000390107065-s0063_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000390107065-s0064_tess_v1_lc.fits']"
0.148228,OGLE-GD-LPV-001229,4,159.22608333333332,-56.87072222222222,458146473,159.22603139301,-56.87069239763,0,,,10365427-5652145,0,J103654.26-565214.2,5351994898310111232,27963207,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.4779,0.044185,9.039,1.0,jhk,,,,,,,,,,,,,,,,,,159.22603139301,-56.87069239763,-74.693405770228,1.3248731962350653,"[63, 64]","['hlsp_tess-spoc_tess_phot_0000000458146473-s0063_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000458146473-s0064_tess_v1_lc.fits']"
0.116532,OGLE-GD-LPV-003175,4,191.936625,-62.30933333333333,369317129,191.93655577973,-62.30933695607,0,,,12474478-6218336,0,J124744.79-621833.5,6055207213624483712,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.6153,0.03171,8.174,1.0,jhk,,,,,,,,,,,,,,,,,,191.93655577973,-62.30933695607,-57.49692836200402,0.559340430787418,"[64, 65]","['hlsp_tess-spoc_tess_phot_0000000369317129-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000369317129-s0065_tess_v1_lc.fits']"
0.086227,OGLE-GD-LPV-003265,4,193.19066666666663,-61.83725,435808018,193.19063028445,-61.8372666981,0,,,12524575-6150141,0,,6055336921630307200,0,0,STAR,tmgaia2,tmgaia2,-7.631,0.332,-0.082,0.291,gaia2,0.4331,0.2192,,,15.6668,0.038842,9.937,1.0,jhk,gaia2,,,,,,,,,,,2353.45,1413.69,1.2316,0.5777,862.08,1965.29,193.19056067397,-61.83726705164,-56.9117362442425,1.0340954482479432,"[64, 65]","['hlsp_tess-spoc_tess_phot_0000000435808018-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000435808018-s0065_tess_v1_lc.fits']"
0.177066,OGLE-GD-LPV-002352,4,181.40716666666663,-64.22316666666667,379770097,181.40706935571,-64.22319173462,0,,,12053772-6413232,0,J120537.71-641323.5,6054021390360784000,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.1564,0.040935,9.503,1.0,jhk,,,,,,,,,,,,,,,,,,181.40706935571,-64.22319173462,-62.023812051525766,-1.7930836233088057,"[64, 65]","['hlsp_tess-spoc_tess_phot_0000000379770097-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000379770097-s0065_tess_v1_lc.fits']"
0.075417,OGLE-GD-LPV-002405,4,182.13625,-63.9415,381043627,182.13620348176,-63.94149538738,0,,,12083269-6356294,0,J120832.68-635629.3,6054078736769849984,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.7091,0.048598,10.276,1.0,jhk,,,,,,,,,,,,,,,,,,182.13620348176,-63.94149538738,-61.7579731817444,-1.4610176689385368,[65],['hlsp_tess-spoc_tess_phot_0000000381043627-s0065_tess_v1_lc.fits']
0.091958,OGLE-GD-LPV-002406,4,182.15754166666665,-64.64622222222224,381055518,182.15748828769,-64.6462108185,0,,,12083783-6438463,0,J120837.82-643846.3,6053235445704044672,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.5156,0.043986,9.544,1.0,jhk,,,,,,,,,,,,,,,,,,182.15748828769,-64.6462108185,-61.63215872294534,-2.154491068480432,"[64, 65]","['hlsp_tess-spoc_tess_phot_0000000381055518-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000381055518-s0065_tess_v1_lc.fits']"
0.097839,OGLE-GD-LPV-002470,4,183.28095833333333,-62.9855,382293578,183.28090191861,-62.98550905574,0,,,12130743-6259078,0,J121307.39-625907.4,6054413057010416384,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.0313,0.053556,9.277,1.0,jhk,,,,,,,,,,,,,,,,,,183.28090191861,-62.98550905574,-61.40281371319781,-0.4366647363743398,"[64, 65]","['hlsp_tess-spoc_tess_phot_0000000382293578-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000382293578-s0065_tess_v1_lc.fits']"
0.096252,OGLE-BLG-LPV-254934,4,269.10541666666666,-13.052194444444446,209962771,269.10539072906,-13.05220318552,0,,,17562529-1303077,0,J175625.26-130307.9,4150471986144798464,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.8402,0.041409,9.795,1.0,jhk,,,,,,,,,,,,,,,,,,269.10539072906,-13.05220318552,14.978158593063354,5.920788461178657,[80],['hlsp_tess-spoc_tess_phot_0000000209962771-s0080_tess_v1_lc.fits']
0.155301,OGLE-BLG-LPV-255662,4,269.50608333333327,-12.419472222222222,211872584,269.5060669473,-12.4194321609,0,,388-088896,17580145-1225099,0,J175801.45-122510.0,4151343112907706112,6629464,0,STAR,tmgaia2,tmgaia2,-2.147,0.215,-7.858,0.178,gaia2,0.2944,0.1148,15.807,0.103,12.2986,0.014292,10.381,0.027,rered,gaia2,3228.0,129.0,,,,,,,,,3128.27,1315.14,1.0933,0.0693,896.01,1734.27,269.50605748102,-12.41946599262,15.725292042969476,5.8930226596851565,[80],['hlsp_tess-spoc_tess_phot_0000000211872584-s0080_tess_v1_lc.fits']
0.028218,OGLE-BLG-LPV-252653,4,267.90904166666667,-31.66408333333333,444811020,267.90904261258,-31.66407553639,0,,,17513816-3139507,0,J175138.20-313950.7,4055659414860952064,0,0,STAR,tmgaia2,tmgaia2,-1.48,0.533,-4.082,0.43,gaia2,0.5334,0.2824,,,14.0585,0.01954,9.355,1.0,jhk,gaia2,,,,,,,,,,,2655.59,2655.59,1.3043,0.5623,1285.23,4059.38,267.90903512554,-31.66409310986,-1.6693551756569636,-2.5183698532243164,[66],['hlsp_tess-spoc_tess_phot_0000000444811020-s0066_tess_v1_lc.fits']
0.067306,OGLE-BLG-LPV-248304,4,265.8687916666666,-39.10163888888889,149866311,265.86876844416,-39.10164386673,0,,,17432850-3906058,0,J174328.51-390605.7,5961196220731510272,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.377,0.02372,9.333,1.0,jhk,,,,,,,,,,,,,,,,,,265.86876844416,-39.10164386673,-8.917452887088919,-4.920142191492415,[66],['hlsp_tess-spoc_tess_phot_0000000149866311-s0066_tess_v1_lc.fits']
0.134675,OGLE-BLG-LPV-235091,4,258.6102916666667,-38.91197222222222,188422081,258.61031070351,-38.9120065743,0,,,17142645-3854431,0,,5972332761680561280,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.2307,0.009939,8.671,1.0,jhk,,,,,,,,,,,,,,,,,,258.61031070351,-38.9120065743,-11.877170675049555,-0.1144230772153833,[66],['hlsp_tess-spoc_tess_phot_0000000188422081-s0066_tess_v1_lc.fits']
0.161202,OGLE-BLG-LPV-235582,4,259.1110416666666,-36.12627777777778,463390708,259.11102253256,-36.12631980453,0,,,17162666-3607347,0,J171626.64-360734.3,5973954021567878400,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.4139,0.036322,8.651,1.0,jhk,,,,,,,,,,,,,,,,,,259.11102253256,-36.12631980453,-9.38078044640139,1.1842674260367507,[66],['hlsp_tess-spoc_tess_phot_0000000463390708-s0066_tess_v1_lc.fits']
0.102897,OGLE-BLG-LPV-237096,4,260.44129166666664,-34.01413888888889,156233001,260.44128191299,-34.01416630424,0,,,17214591-3400509,0,J172145.88-340052.2,5976098176619340416,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.201,0.046314,9.349,1.0,jhk,,,,,,,,,,,,,,,,,,260.44128191299,-34.01416630424,-7.025681407718476,1.504759157127619,[66],['hlsp_tess-spoc_tess_phot_0000000156233001-s0066_tess_v1_lc.fits']
0.029847,OGLE-BLG-LPV-237425,4,260.72566666666665,-40.94338888888888,197862990,260.72567404306,-40.94339502833,0,,,17225415-4056362,0,J172254.16-405636.1,5959861551020870656,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.1373,0.011253,9.843,1.0,jhk,,,,,,,,,,,,,,,,,,260.72567404306,-40.94339502833,-12.607473650896024,-2.6092591301792303,[66],['hlsp_tess-spoc_tess_phot_0000000197862990-s0066_tess_v1_lc.fits']
0.051943,OGLE-BLG-LPV-233565,4,256.7222083333333,-38.39319444444445,378345107,256.72219163696,-38.39320052219,0,,,17065332-3823353,0,J170653.35-382335.5,5973293356818176384,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.6918,0.066393,8.734,1.0,jhk,,,,,,,,,,,,,,,,,,256.72219163696,-38.39320052219,-12.33342304996618,1.3805732856943598,[66],['hlsp_tess-spoc_tess_phot_0000000378345107-s0066_tess_v1_lc.fits']
0.080123,OGLE-BLG-LPV-233187,4,255.9389583333333,-38.28808333333333,347463813,255.93895279593,-38.28810516134,0,,,17034534-3817170,0,J170345.33-381717.0,5976303098134918528,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.7557,0.019749,9.756,1.0,jhk,,,,,,,,,,,,,,,,,,255.93895279593,-38.28810516134,-12.621168472413045,1.9334942295850224,[66],['hlsp_tess-spoc_tess_phot_0000000347463813-s0066_tess_v1_lc.fits']
0.078369,OGLE-BLG-LPV-233001,4,255.3992083333333,-38.60816666666667,345552106,255.39918077408,-38.60816348636,0,,,17013580-3836293,0,J170135.81-383629.2,5970284852513949056,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.8851,0.005864,9.709,1.0,jhk,,,,,,,,,,,,,,,,,,255.39918077408,-38.60816348636,-13.133035526704754,2.072969581213388,[66],['hlsp_tess-spoc_tess_phot_0000000345552106-s0066_tess_v1_lc.fits']
0.01893,OGLE-GD-LPV-010792,4,241.6125,-52.57075,215120552,241.61249655864,-52.57075482431,0,,,16062701-5234147,0,J160627.00-523414.6,5933311609402847872,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.6958,0.02195,9.273,1.0,jhk,,,,,,,,,,,,,,,,,,241.61249655864,-52.57075482431,-29.87553238772856,-0.3133021471384009,[65],['hlsp_tess-spoc_tess_phot_0000000215120552-s0065_tess_v1_lc.fits']
0.051552,OGLE-GD-LPV-010576,4,240.87466666666663,-46.42411111111111,256439010,240.87468670487,-46.42411488869,0,,,16032992-4625267,0,J160329.98-462527.1,5984960309103242496,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.1059,0.026266,10.181,1.0,jhk,,,,,,,,,,,,,,,,,,240.87468670487,-46.42411488869,-26.13530361578941,4.590617290810337,[65],['hlsp_tess-spoc_tess_phot_0000000256439010-s0065_tess_v1_lc.fits']
0.089109,OGLE-GD-LPV-010553,4,240.824125,-49.50155555555556,275933843,240.82408797589,-49.501561434,0,,,16031777-4930053,0,J160317.74-493005.5,5983422642064066176,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.5648,0.021248,8.797,1.0,jhk,,,,,,,,,,,,,,,,,,240.82408797589,-49.501561434,-28.203436255315108,2.307923743352012,[65],['hlsp_tess-spoc_tess_phot_0000000275933843-s0065_tess_v1_lc.fits']
0.082513,OGLE-GD-LPV-010555,4,240.83029166666665,-56.90891666666666,425981932,240.83025810571,-56.9089304361,0,,,16031926-5654320,0,J160319.28-565432.6,5836127906959179136,29089386,0,STAR,tmgaia2,tmgaia2,,,,,,,,13.014,0.012,13.3691,0.020902,9.148,0.041,vjk,,,,,,,,,,,,,,,,,,240.83025810571,-56.9089304361,-33.10151439444721,-3.250699534662919,[65],['hlsp_tess-spoc_tess_phot_0000000425981932-s0065_tess_v1_lc.fits']
0.1196,OGLE-GD-LPV-010650,4,241.12275,-53.09055555555556,214871492,241.12269656579,-53.09056415427,0,,,16042945-5305258,0,J160429.42-530525.9,5932919461717895680,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.0743,0.008369,7.605,1.0,jhk,,,,,,,,,,,,,,,,,,241.12269656579,-53.09056415427,-30.442625803543336,-0.5034823257929261,[65],['hlsp_tess-spoc_tess_phot_0000000214871492-s0065_tess_v1_lc.fits']
0.080501,OGLE-GD-LPV-010662,4,241.1649583333333,-51.594722222222224,214832020,241.16492263439,-51.59471935671,0,,,16043959-5135410,0,J160439.55-513540.5,5981554571814620672,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,17.7627,0.013092,10.34,1.0,jhk,,,,,,,,,,,,,,,,,,241.16492263439,-51.59471935671,-29.429582951838825,0.5974075548620973,[65],['hlsp_tess-spoc_tess_phot_0000000214832020-s0065_tess_v1_lc.fits']
0.137525,OGLE-GD-LPV-010615,4,240.99479166666663,-58.156194444444445,426463499,240.99475246031,-58.15622656086,0,,160-167994,16035875-5809222,0,J160358.71-580922.2,5834927171533116672,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,14.043,0.21,14.018,0.043387,8.991,0.182,vjk,,,,,,,,,,,,,,,,,,240.99475246031,-58.15622656086,-33.864480463235104,-4.24260702264974,"[65, 66]","['hlsp_tess-spoc_tess_phot_0000000426463499-s0065_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000426463499-s0066_tess_v1_lc.fits']"
0.121446,OGLE-GD-LPV-010618,4,241.0002916666666,-55.83777777777778,426692567,241.00025101083,-55.83780261412,0,,171-143903,16040006-5550159,0,J160400.07-555015.6,5836334821324294528,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.9418,0.019447,9.543,1.0,jhk,,,,,,,,,,,,,,,,,,241.00025101083,-55.83780261412,-32.320067160207046,-2.5110437993508565,[65],['hlsp_tess-spoc_tess_phot_0000000426692567-s0065_tess_v1_lc.fits']
