angDist,GaiaDR3,ra,dec,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg,l,b,num_counterparts,TIC_multiple_counterpart,sector_list,filenames,TPfPloter,sector_TPfPloter,delta
0.005549,205861596428251008,75.51971527238,45.21413397128,260593857,75.51971427867,45.21413534464,0,3344-00393-1,677-031785,05020472+4512508,0,J050204.72+451250.8,205861596428251008,54786921,0,STAR,tmgaia2,tmgaia2,0.177,0.091,-0.322,0.072,gaia2,0.1178,0.0492,11.034,0.011,10.85,0.000801,10.259,0.036,rered,gaia2,8636.0,124.0,,,,,44.005,,,,5691.61,1466.62,0.8236,0.0442,1175.72,1757.53,75.51971536299,45.21413395779,161.69997283644184,2.045344620113326,1,[260593857],"[59, 73]","['hlsp_tess-spoc_tess_phot_0000000260593857-s0059_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000260593857-s0073_tess_v1_lc.fits']",Gaia_TIC260593857_S59.dat,59,-4.397471999999999
0.005581,3373443682816994432,93.50643069114,18.29594490362,46053555,93.50643169501,18.29594612645,0,1318-00729-1,542-023830,06140154+1817454,0,J061401.54+181745.3,3373443682816994432,43181869,0,STAR,tmgaia2,tmgaia2,-0.218,0.07,-0.288,0.06,gaia2,0.4342,0.0386,10.504,0.007,10.2543,0.000523,9.958,0.032,rered,gaia2,,,,,,,,,,,2160.17,184.545,0.8873,0.0339,169.3,199.79,93.50643070462,18.29594488717,-167.54039175638454,0.3333530834567501,1,[46053555],"[71, 72]","['hlsp_tess-spoc_tess_phot_0000000046053555-s0071_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000046053555-s0072_tess_v1_lc.fits']",Gaia_TIC46053555_S71.dat,71,-4.924091000000001
0.00569,202237228148438400,76.76717508209,43.26576192295,261365109,76.7671744608,43.26576343748,0,2907-00943-1,667-033832,05070410+4315566,0,J050704.12+431556.7,202237228148438400,52191753,0,STAR,tmgaia2,tmgaia2,0.111,0.069,-0.35,0.053,gaia2,0.1846,0.0367,10.444,0.008,10.2437,0.000387,9.65,0.024,rered,gaia2,7926.0,122.0,,,,,45.875,,,,4522.41,777.0,0.7129,0.0304,657.12,896.88,76.76717511432,43.26576193192,163.7923196368926,1.5751960001655905,1,[261365109],"[59, 73]","['hlsp_tess-spoc_tess_phot_0000000261365109-s0059_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000261365109-s0073_tess_v1_lc.fits']",Gaia_TIC261365109_S59.dat,59,-5.711521000000001
0.005752,444356049434634368,59.84158451442,54.38551856604,72529814,59.84158382615,54.38552011262,0,,722-032060,03592196+5423079,0,J035921.97+542307.8,444356049434634368,56680603,0,STAR,tmgaia2,tmgaia2,0.105,0.052,-0.355,0.042,gaia2,0.2242,0.0339,12.282,0.046,11.7451,0.000551,10.965,0.02,rered,gaia2,8184.0,122.0,,,,,28.164,,,,3865.61,524.18,1.0411,0.0237,458.28,590.08,59.84158460514,54.38551858545,148.1349101588551,0.9809051841329548,1,[72529814],[59],['hlsp_tess-spoc_tess_phot_0000000072529814-s0059_tess_v1_lc.fits'],Gaia_TIC72529814_S59.dat,59,-5.464178
0.005783,2009688903736810240,350.142946718853,58.27762693636015,319075697,350.14294960047,58.27762640294,115244,4011-00773-1,742-090191,23203430+5816394,0,J232034.31+581639.5,2009688903736810240,57666999,0,STAR,tmgaia2,tmgaia2,-0.33,0.064,0.129,0.053,gaia2,0.9157,0.0451,8.65,0.03,8.62388,0.001034,8.257,0.029,rered,gaia2,9209.0,125.0,,,,,14.87,,,,1060.76,52.125,0.5497,0.035,49.62,54.63,350.14294690072,58.27762695945,111.20509404132194,-2.510100691898471,1,[319075697],"[57, 77, 78, 84]","['hlsp_tess-spoc_tess_phot_0000000319075697-s0057_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000319075697-s0077_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000319075697-s0078_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000319075697-s0084_tess_v1_lc.fits']",Gaia_TIC319075697_S57.dat,57,-4.4615100000000005
0.005841,3114715578759618816,106.980576116,1.71958487286,292362364,106.98057700608,1.71958622974,0,0163-02480-1,459-029399,07075533+0143105,0,J070755.33+014310.5,3114715578759618816,36680584,0,STAR,tmgaia2,tmgaia2,-0.197,0.099,-0.32,0.098,gaia2,0.0403,0.0581,9.674,0.005,9.89437,0.002389,9.906,0.02,rered,gaia2,13822.0,366.0,,,,,,,,,6219.45,1554.66,0.2089,0.0222,1298.75,1810.56,106.98057615593,1.71958485094,-146.72051581588522,4.451378134339475,1,[292362364],"[33, 7]","['hlsp_tess-spoc_tess_phot_0000000292362364-s0033_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000292362364-s0007_tess_v1_lc.fits']",Gaia_TIC292362364_S7.dat,7,-5.418861999999999
0.005877,205799066003090048,75.88372766152,44.79785896863,260786955,75.88372718837,44.79786056614,0,,674-032977,05033209+4447522,0,J050332.09+444752.2,205799066003090048,52186039,0,STAR,tmgaia2,tmgaia2,0.085,0.079,-0.37,0.066,gaia2,0.1934,0.0421,11.694,0.046,11.3207,0.00114,10.646,0.059,rered,gaia2,7732.0,123.0,,,,,31.077,,,,4329.97,827.68,0.8001,0.0765,687.59,967.77,75.88372770558,44.79785897154,162.1871228808439,1.99532419878608,1,[260786955],"[59, 73]","['hlsp_tess-spoc_tess_phot_0000000260786955-s0059_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000260786955-s0073_tess_v1_lc.fits']",Gaia_TIC260786955_S59.dat,59,-5.598009000000001
0.005938,467090410843895168,45.9005581915,63.66475367114,286572917,45.9005587055,63.66475530488,0,4052-00254-1,769-023138,03033613+6339530,0,J030336.13+633953.1,467090410843895168,58527446,0,STAR,tmgaia2,tmgaia2,-0.034,0.044,-0.37,0.05,gaia2,0.6395,0.0308,11.144,0.007,10.9331,0.000504,10.466,0.013,rered,gaia2,9148.0,123.0,,,,,8.791,,,,1498.78,69.76,0.6962,0.0141,66.58,72.94,45.90055837386,63.66475371056,136.97280740753467,4.455815337196804,1,[286572917],"[58, 59]","['hlsp_tess-spoc_tess_phot_0000000286572917-s0058_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000286572917-s0059_tess_v1_lc.fits']",Gaia_TIC286572917_S58.dat,58,-4.976393999999999
0.006096,474407901245185152,55.51728081066,60.93526736833,392481486,55.51728399628,60.93526805571,0,,755-029749,03420417+6056069,0,J034204.14+605606.9,474407901245185152,58993762,0,STAR,tmgaia2,tmgaia2,-0.329,0.041,-0.158,0.051,gaia2,0.274,0.0346,12.139,0.057,11.7414,0.000395,10.992,0.026,rered,gaia2,6360.0,122.0,,,,,22.505,,,,3280.85,385.57,0.6199,0.0367,342.59,428.55,55.51728107917,60.9352673734,142.21646999580275,4.623246813227742,1,[392481486],[59],['hlsp_tess-spoc_tess_phot_0000000392481486-s0059_tess_v1_lc.fits'],Gaia_TIC392481486_S59.dat,59,-4.988205999999998
0.00633,464761610857798016,42.64542386736463,60.40186372498555,424566044,42.6454225869,60.40186208422,13255,4047-02528-1,753-027356,02503490+6024067,0,J025034.89+602406.6,464761610857798016,58281344,0,STAR,tmgaia2,tmgaia2,0.159,0.037,0.385,0.059,gaia2,0.4436,0.0325,9.43,0.03,9.33579,0.000217,9.139,0.038,rered,gaia2,12729.0,127.0,,,,,,,,,2118.18,149.27,0.4897,0.0428,139.04,159.5,42.64542397614,60.40186374066,137.1364877811353,0.8582920163046891,1,[424566044],"[58, 59]","['hlsp_tess-spoc_tess_phot_0000000424566044-s0058_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000424566044-s0059_tess_v1_lc.fits']",Gaia_TIC424566044_S58.dat,58,-5.165237999999999
0.006331,195072986478103424,79.61036250532,41.36690115329,408996856,79.61036120588,41.36690261667,0,,657-032750,05182648+4122009,0,J051826.48+412200.8,195072986478103424,53029125,0,STAR,tmgaia2,tmgaia2,0.218,0.098,-0.34,0.07,gaia2,0.0382,0.061,11.502,0.046,11.1862,0.001079,10.484,0.038,rered,gaia2,6702.0,122.0,,,,,55.192,,,,6858.31,2014.94,0.6273,0.0522,1633.72,2396.15,79.6103624572,41.36690115203,166.56531314252047,2.160457341731968,1,[408996856],"[59, 73]","['hlsp_tess-spoc_tess_phot_0000000408996856-s0059_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000408996856-s0073_tess_v1_lc.fits']",Gaia_TIC408996856_S59.dat,59,-5.034253000000001
0.006353,471034737012465408,65.48684209787,59.32584351674,8403669,65.48684206081,59.32584528124,0,3731-00472-1,747-032428,04215683+5919330,0,J042156.83+591933.0,471034737012465408,58131936,0,STAR,tmgaia2,tmgaia2,0.015,0.049,-0.404,0.046,gaia2,0.0975,0.0317,11.648,0.016,11.2968,0.000591,10.744,0.006,rered,gaia2,7927.0,122.0,,,,,38.766,,,,6705.53,1321.71,0.6514,0.0016,1110.59,1532.83,65.48684218412,59.3258435407,147.0241366009423,6.695225812124866,1,[8403669],"[59, 73]","['hlsp_tess-spoc_tess_phot_0000000008403669-s0059_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000008403669-s0073_tess_v1_lc.fits']",Gaia_TIC8403669_S59.dat,59,-5.4299219999999995
0.006427,506790923870949248,32.37529864646512,58.78376363178256,374967074,32.37529809136,58.78376539378,10060,3697-02360-1,744-020190,02093007+5847016,0,J020930.06+584701.5,506790923870949248,57745760,0,STAR,tmgaia2,tmgaia2,0.075,0.1,-0.407,0.095,gaia2,0.4126,0.0472,8.82,0.03,8.69359,0.000621,8.468,0.021,rered,gaia2,9303.0,123.0,,,,,23.455,,,,2258.56,250.015,0.3462,0.0242,223.59,276.44,32.37529871282,58.78376364348,132.91229079451023,-2.567074388194964,1,[374967074],[58],['hlsp_tess-spoc_tess_phot_0000000374967074-s0058_tess_v1_lc.fits'],Gaia_TIC374967074_S58.dat,58,-5.567644
0.006466,4156207730308038912,276.56357416858,-9.05066790099,385386022,276.56357275388,-9.05066677236,0,5690-00032-1,405-079617,18261525-0903024,0,J182615.26-090302.3,4156207730308038912,4343680,0,STAR,tmgaia2,tmgaia2,0.317,0.087,-0.243,0.075,gaia2,0.4708,0.0478,11.469,0.038,11.092,0.001096,10.194,0.119,rered,gaia2,8791.0,123.0,,,,,24.884,,,,2011.69,202.4,1.3077,0.148,182.72,222.08,276.56357413606,-9.05066781686,22.011716913612084,1.4127138881258257,1,[385386022],[80],['hlsp_tess-spoc_tess_phot_0000000385386022-s0080_tess_v1_lc.fits'],Gaia_TIC385386022_S80.dat,80,-5.162911000000001
0.006591,444707755718683392,58.81555837495,55.50506691663,450190084,58.81555791409,55.50506872883,18338,3721-00447-1,728-030218,03551573+5530181,0,J035515.73+553018.1,444707755718683392,56886460,0,STAR,tmgaia2,tmgaia2,0.076,0.047,-0.409,0.043,gaia2,0.1638,0.0296,11.83,0.03,11.533,0.002391,10.934,0.03,rered,gaia2,8199.0,130.0,,,,,28.258,,,,4957.46,733.72,0.7698,0.037,635.7,831.74,58.81555849231,55.50506696683,146.96198476878254,1.455733687517307,1,[450190084],[59],['hlsp_tess-spoc_tess_phot_0000000450190084-s0059_tess_v1_lc.fits'],Gaia_TIC450190084_S59.dat,59,-4.996423
0.006702,276251510506868352,60.7543844755,54.62470826371,355934583,60.75438153091,54.62470901195,0,,724-032082,04030105+5437288,0,J040301.04+543728.8,276251510506868352,56683269,0,STAR,tmgaia2,tmgaia2,0.403,0.058,-0.171,0.046,gaia2,0.2209,0.0373,12.089,0.034,11.7205,0.00048,11.108,0.03,rered,gaia2,9048.0,123.0,,,,,21.029,,,,3903.9,585.76,0.906,0.0367,505.17,666.35,60.75438452656,54.62470827702,148.37830870063826,1.5090053316165817,1,[355934583],[59],['hlsp_tess-spoc_tess_phot_0000000355934583-s0059_tess_v1_lc.fits'],Gaia_TIC355934583_S59.dat,59,-3.4924669999999995
0.00674,3424616538818268928,91.27361128956954,23.39403502900616,44755160,91.27361047269,23.39403674448,0,1864-00982-1,567-022377,06050566+2323385,0,J060505.66+232338.5,3424616538818268928,45493149,0,STAR,tmgaia2,tmgaia2,0.18,0.086,-0.394,0.07,gaia2,0.1488,0.0533,10.227,0.006,10.1058,0.000487,9.772,0.058,rered,gaia2,9431.0,125.0,,,,,32.122,,,,4826.32,1170.44,0.5235,0.0708,946.28,1394.61,91.2736113182,23.39403504766,-173.01160377924873,0.97412409657391,1,[44755160],"[43, 44, 45, 71, 72]","['hlsp_tess-spoc_tess_phot_0000000044755160-s0043_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000044755160-s0044_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000044755160-s0045_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000044755160-s0071_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000044755160-s0072_tess_v1_lc.fits']",Gaia_TIC44755160_S43.dat,43,-4.686705
0.006758,465894382713876736,39.38506780928,61.84215562605,49941233,39.38506419529,61.84215484125,0,4047-00590-1,760-020561,02373241+6150316,0,J023732.40+615031.7,465894382713876736,58519206,0,STAR,tmgaia2,tmgaia2,0.398,0.036,0.174,0.06,gaia2,0.5209,0.0337,9.492,0.003,9.37533,0.000238,9.215,0.015,rered,gaia2,11938.0,131.0,,,,,11.352,,,,1822.3,114.81,0.4076,0.0162,107.75,121.87,39.38506782871,61.84215558855,135.10250790571163,1.5036808917949815,1,[49941233],[58],['hlsp_tess-spoc_tess_phot_0000000049941233-s0058_tess_v1_lc.fits'],Gaia_TIC49941233_S58.dat,58,-5.7106590000000015
0.007104,5965956895540781696,256.12428741727,-41.75938470722,348122828,256.12428850979,-41.7593865044,0,7877-01122-1,242-109257,17042982-4145338,0,J170429.82-414533.7,5965956895540781696,21461029,0,STAR,tmgaia2,tmgaia2,-0.182,0.1,0.42,0.074,gaia2,0.6963,0.0525,10.994,0.011,10.5696,0.001017,10.095,0.037,rered,gaia2,8492.0,125.0,,,,,9.776,,,,1386.06,103.885,0.6277,0.0457,96.29,111.48,256.1242874605,-41.75938469539,-15.292754500848933,-0.2880030384399489,1,[348122828],[66],['hlsp_tess-spoc_tess_phot_0000000348122828-s0066_tess_v1_lc.fits'],Gaia_TIC348122828_S66.dat,66,-4.496798
0.007172,444703563830708864,58.52897097747,55.41737575399,87099931,58.52896970483,55.41737389738,0,3721-00404-1,728-030122,03540695+5525025,0,J035406.95+552502.5,444703563830708864,56886271,0,STAR,tmgaia2,tmgaia2,0.175,0.055,0.413,0.049,gaia2,0.0779,0.0325,11.088,0.011,10.7851,0.000302,10.316,0.064,rered,gaia2,9996.0,123.0,,,,,45.496,,,,7268.87,1500.27,0.7789,0.0757,1260.82,1739.72,58.5289710342,55.41737567376,146.89287350072064,1.284510700506966,1,[87099931],[59],['hlsp_tess-spoc_tess_phot_0000000087099931-s0059_tess_v1_lc.fits'],Gaia_TIC87099931_S59.dat,59,-5.715443999999998
0.007175,507271135573782528,34.3523166385888,59.56350989287922,348144435,34.35232018708,59.56351075384,0,3698-01751-1,748-022298,02172455+5933486,0,J021724.53+593348.6,507271131267346816,57746656,0,STAR,tmgaia2,tmgaia2,-0.394,0.212,-0.19,0.194,gaia2,0.4233,0.0859,10.72,0.009,10.3659,0.000346,9.925,0.054,rered,gaia2,8710.0,123.0,,,,,16.012,,,,2205.88,461.45,0.6048,0.0672,374.32,548.58,34.35231684242,59.56350993571,133.63205672521798,-1.5103070291894154,1,[348144435],[58],['hlsp_tess-spoc_tess_phot_0000000348144435-s0058_tess_v1_lc.fits'],Gaia_TIC348144435_S58.dat,58,-5.224467000000001
0.007342,465080366151073664,38.05934296555228,59.621140049359134,372266900,38.05934307162,59.62114208808,0,3699-01537-1,749-024095,02321423+5937161,0,J023214.23+593716.1,465080366151073664,57748469,0,STAR,tmgaia2,tmgaia2,0.004,0.075,-0.459,0.093,gaia2,0.3648,0.0377,11.885,0.029,11.4089,0.00132,10.667,0.031,rered,gaia2,7714.0,123.0,,,,,19.829,,,,2532.69,250.59,0.8985,0.0396,226.8,274.38,38.05934310983,59.62114011322,135.36756561995688,-0.7946212875525348,1,[372266900],[58],['hlsp_tess-spoc_tess_phot_0000000372266900-s0058_tess_v1_lc.fits'],Gaia_TIC372266900_S58.dat,58,-3.683917000000001
0.007378,458831016938279936,36.70587170272376,57.83393812092072,259945794,36.70587003258,57.83393996733,0,3695-00428-1,740-024784,02264941+5750022,0,J022649.40+575002.2,458831016938279936,58106181,0,STAR,tmgaia2,tmgaia2,0.22,0.076,-0.403,0.079,gaia2,0.3126,0.0379,10.414,0.005,10.3543,0.00059,10.088,0.013,rered,gaia2,11427.0,136.0,,,,,14.408,,,,2894.96,326.5,0.5512,0.013,291.65,361.35,36.70587181517,57.83393823232,135.37523900033713,-2.714854053271055,1,[259945794],[58],['hlsp_tess-spoc_tess_phot_0000000259945794-s0058_tess_v1_lc.fits'],Gaia_TIC259945794_S58.dat,58,-5.374404999999999
0.007424,3375761457625837440,94.82032969011,20.57993045999,429944492,94.82033031995,20.57993243603,30041,1323-00781-1,553-024800,06191688+2034478,0,J061916.87+203447.7,3375761457625837440,45929431,0,STAR,tmgaia2,tmgaia2,-0.137,0.114,-0.45,0.098,gaia2,0.0274,0.0836,8.45,0.03,8.22952,0.001411,7.87,0.092,rered,gaia2,,,,,,,,,,,5519.01,1633.31,1.0624,0.0977,1334.2,1932.41,94.82032968809,20.5799304972,-168.96264882132897,2.508237207557109,1,[429944492],"[43, 44, 45, 71, 72]","['hlsp_tess-spoc_tess_phot_0000000429944492-s0043_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000429944492-s0044_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000429944492-s0045_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000429944492-s0071_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000429944492-s0072_tess_v1_lc.fits']",Gaia_TIC429944492_S43.dat,43,-4.927071
0.007457,450220530920263040,53.54219400966,59.00482465678,316964183,53.54219676477,59.0048261658,0,,746-029208,03341012+5900173,0,J033410.12+590017.3,450220530920263040,58127345,0,STAR,tmgaia2,tmgaia2,-0.304,0.044,-0.345,0.047,gaia2,0.1904,0.0318,12.041,0.046,11.4924,0.000708,10.608,0.016,rered,spect,8413.3,24.2,,,-0.012,0.022,27.808,,,,4422.23,637.85,0.8645,,,,53.54219421924,59.00482468119,142.56565454697096,2.4828786942536287,1,[316964183],[59],['hlsp_tess-spoc_tess_phot_0000000316964183-s0059_tess_v1_lc.fits'],Gaia_TIC316964183_S59.dat,59,-5.656362999999999
0.007514,463682577633083008,47.55359345149604,61.95136860914951,81821733,47.55359772435,61.95136917425,0,4053-01564-1,760-025033,03101285+6157049,0,J031012.86+615705.0,463682577633083008,58530419,0,STAR,tmgaia2,tmgaia2,-0.42,0.09,-0.113,0.102,gaia2,0.7395,0.0663,9.576,0.003,9.51171,0.000954,9.334,0.027,rered,gaia2,10342.0,128.0,,,,,8.457,,,,1311.24,119.485,0.3647,0.0315,108.89,130.08,47.55359387665,61.95136868561,138.48340487070334,3.3447463316479835,1,[81821733],"[58, 59]","['hlsp_tess-spoc_tess_phot_0000000081821733-s0058_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000081821733-s0059_tess_v1_lc.fits']",Gaia_TIC81821733_S58.dat,58,-3.4395560000000014
0.007591,5974125034302883200,261.2474372437632,-37.759626231071984,463731129,261.2474391694,-37.75962477221,0,7883-00431-1,262-117402,17245938-3745347,0,J172459.38-374534.6,5974125034302883200,19153965,0,STAR,tmgaia2,tmgaia2,-0.332,0.1,-0.319,0.061,gaia2,0.3647,0.0487,9.321,0.003,8.90648,0.000941,7.139,0.6,rered,gaia2,,,,,,,,,,,2556.2,338.575,2.0259,0.2157,295.82,381.33,261.24743736179,-37.75962614757,-9.747693300636271,-1.1498398058051973,1,[463731129],[66],['hlsp_tess-spoc_tess_phot_0000000463731129-s0066_tess_v1_lc.fits'],Gaia_TIC463731129_S66.dat,66,-4.737976999999999
0.007608,4146430185708222976,273.24427260289,-14.82299271423,108954452,273.24427148251,-14.82299089952,0,5688-00384-1,376-109730,18125863-1449227,0,J181258.63-144922.8,4146430185708222976,6666821,0,STAR,tmgaia2,tmgaia2,0.3,1.8,-0.6,1.9,tycho2,,,10.375,0.008,10.029,0.000779,9.602,0.006,gbprp,,,,,,,,,,,,140.848,,,,,,273.24427281865,-14.82299348286,15.38854576547315,1.550149443583071,1,[108954452],[80],['hlsp_tess-spoc_tess_phot_0000000108954452-s0080_tess_v1_lc.fits'],Gaia_TIC108954452_S80.dat,80,-5.317243999999999
0.007653,190688752580100992,82.0922900984,39.13585707136,368067234,82.09228879779,39.13585894255,0,2909-00388-1,646-029276,05282213+3908092,0,J052822.14+390809.1,190688752580100992,51303500,0,STAR,tmgaia2,tmgaia2,0.235,0.062,-0.429,0.047,gaia2,0.1533,0.0358,10.877,0.011,10.766,0.000333,10.294,0.024,rered,gaia2,8585.0,122.0,,,,,32.744,,,,5110.64,935.79,0.6358,0.0287,787.25,1084.33,82.09229010286,39.13585709373,169.4781121712208,2.4662736554554825,1,[368067234],"[59, 73]","['hlsp_tess-spoc_tess_phot_0000000368067234-s0059_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000368067234-s0073_tess_v1_lc.fits']",Gaia_TIC368067234_S59.dat,59,-4.1977720000000005
0.007682,464638121960523392,44.461610905334254,60.60094490436785,286225445,44.46161501547,60.60094559877,0,4048-00288-1,754-027462,02575079+6036034,0,J025750.78+603603.4,464638121960523392,58282038,0,STAR,tmgaia2,tmgaia2,-0.438,0.047,-0.166,0.065,gaia2,0.3816,0.0433,9.94,0.004,9.85408,0.0003,9.687,0.069,rered,gaia2,,,,,,,,,,,2435.64,267.325,0.6618,0.0753,239.22,295.43,44.4616111763,60.60094488437,137.84279776569977,1.4419601479514863,1,[286225445],"[58, 59]","['hlsp_tess-spoc_tess_phot_0000000286225445-s0058_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000286225445-s0059_tess_v1_lc.fits']",Gaia_TIC286225445_S58.dat,58,-4.152939999999999
0.007735,467383327618490752,42.80126457796,63.25694037526,424566270,42.80126428273,63.25694251963,0,4051-00922-1,767-025498,02511230+6315249,0,J025112.29+631524.9,467383327618490752,0,0,STAR,tmgaia2,tmgaia2,0.047,0.041,-0.483,0.056,gaia2,0.4616,0.0302,11.246,0.008,11.1037,0.000727,10.718,0.013,rered,gaia2,8975.0,123.0,,,,,9.494,,,,2042.16,129.385,0.5532,0.0145,121.39,137.38,42.80126473412,63.25694043817,135.93520421164118,3.449829399537262,1,[424566270],"[58, 59]","['hlsp_tess-spoc_tess_phot_0000000424566270-s0058_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000424566270-s0059_tess_v1_lc.fits']",Gaia_TIC424566270_S58.dat,58,-4.318930999999999
0.007844,275388222077466624,65.25571639712791,53.60950448834726,470392889,65.25571335927,53.60950571297,0,3719-00819-1,719-033064,04210135+5336343,0,J042101.36+533634.2,275388222077466624,56177203,0,STAR,tmgaia2,tmgaia2,0.422,0.052,-0.283,0.039,gaia2,0.1543,0.0343,10.942,0.011,10.8544,0.000614,10.56,0.037,rered,gaia2,13825.0,139.0,,,,,,,,,5124.16,908.575,0.6726,0.0414,767.54,1049.61,65.2557164189,53.6095044958,150.99893821055184,2.5716682310526857,1,[470392889],[59],['hlsp_tess-spoc_tess_phot_0000000470392889-s0059_tess_v1_lc.fits'],Gaia_TIC470392889_S59.dat,59,-3.545580000000001
0.007891,3113680251125330304,104.16581674911,0.19004033275,301783031,104.16581886201,0.19003974907,0,,451-026471,06563979+0011241,0,J065639.79+001124.1,3113680251125330304,35675276,0,STAR,tmgaia2,tmgaia2,-0.475,0.1,0.119,0.078,gaia2,0.2235,0.0507,11.689,0.046,11.2259,0.012747,10.47,0.073,rered,spect,5711.1,54.5,,,-0.035,0.051,33.428,,,,3771.7,747.355,0.4536,,,,104.16581681565,0.19004026268,-146.641488235486,1.249273013105118,1,[301783031],[6],['hlsp_tess-spoc_tess_phot_0000000301783031-s0006_tess_v1_lc.fits'],Gaia_TIC301783031_S6.dat,6,-3.3640860000000004
0.007895,457729512445999744,39.78667793364,56.71347799328,245588066,39.78667430881,56.71347707025,0,3695-01800-1,734-026818,02390880+5642485,0,J023908.80+564248.5,457729512445999744,57215919,0,STAR,tmgaia2,tmgaia2,0.467,0.066,0.21,0.071,gaia2,0.429,0.0347,10.633,0.007,10.521,0.000271,10.155,0.015,rered,gaia2,8692.0,122.0,,,,,12.778,,,,2179.8,168.32,0.489,0.0179,155.74,180.9,39.78667797453,56.7134779754,137.344817362739,-3.1137780107092734,1,[245588066],[58],['hlsp_tess-spoc_tess_phot_0000000245588066-s0058_tess_v1_lc.fits'],Gaia_TIC245588066_S58.dat,58,-4.769311
0.007981,3350026666423193856,89.11914007856,17.67869428006,92019300,89.11913948657,17.67869642394,0,1316-00120-1,539-021400,05562858+1740433,0,J055628.59+174043.2,3350026666423193856,43135050,0,STAR,tmgaia2,tmgaia2,0.125,0.106,-0.486,0.09,gaia2,0.1824,0.0537,11.543,0.024,11.4108,0.000299,10.757,0.029,rered,gaia2,6176.0,122.0,,,,,28.891,,,,4308.81,988.275,0.4318,0.0413,800.95,1175.6,89.11914005071,17.67869433054,-169.04318256923898,-3.608358771559405,1,[92019300],"[71, 72]","['hlsp_tess-spoc_tess_phot_0000000092019300-s0071_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000092019300-s0072_tess_v1_lc.fits']",Gaia_TIC92019300_S71.dat,71,-4.210262
