TIC,sector,source,per,power,prominence,width,amplitude,brf_class,brf_prob,instability,sigma_brf,entropy,sigma_top,brf_class_raw,cube_idx,sector_class,final_class_tic,decision_step
13876799,41.0,LS,1.6610397890250408,0.1675816427802698,0.1675022928239022,4.687471549606926,0.0103019922971725,CEP,0.53,0.02,0.0690127988129738,0.07320133,0.046325788,CEP,116755.0,Unconstrained,Unconstrained,2
13880268,75.0,LS,2.387446045389612,0.2085480468792698,0.208372835691844,4.796398632457567,0.0106837274506688,CEP,0.449,0.08,0.0993271443262112,0.7302493,0.38428852,CEP,102026.0,Unconstrained,Unconstrained,2
13951387,58.0,ACF,3.675958221363544,0.7045304441146178,1.0375012231114475,308.1325693056235,0.0180210452526807,CEP,0.446,0.04,0.0748291387094626,0.1520863,0.14122099,CEP,18942.0,Unconstrained,Unconstrained,2
13951387,58.0,LS,3.7453435945731375,0.4132381754500331,0.4129845096511769,4.512782945319486,0.0180210452526807,CEP,0.492,0.06,0.1095611683033729,0.46330142,0.25020844,CEP,18940.0,Unconstrained,Unconstrained,2
13970315,41.0,LS,2.5547759101092757,0.1590029527332483,0.1585787642441647,4.129622912798368,0.062391092069447,CEP,0.513,0.02,0.0959323178079212,0.8858788,0.32796785,CEP,119244.0,Unconstrained,Unconstrained,2
13970315,82.0,LS,2.307977210866168,0.1648534090949533,0.1642080924246242,4.883450449840893,0.0675182929262518,CEP,0.493,0.06,0.0936508323508125,1.1098272,0.34937027,CEP,119279.0,Unconstrained,Unconstrained,2
13973539,55.0,LS,0.285217353896663,0.761939319670219,0.761938498736746,4.402688726155247,0.0360472546890378,CEP,0.476,0.12,0.0762223694200068,0.38762802,0.24148446,CEP,125318.0,Unconstrained,Unconstrained,2
13973539,81.0,LS,0.2856061742909966,0.6069086109365153,0.6069064269242596,4.348206061848032,0.0495117902755737,RR,0.669,0.08,0.2054633787320748,0.8210573,0.38346592,RR,125335.0,Unconstrained,Unconstrained,2
14203032,81.0,LS,1.292272432742257,0.0740971764384753,0.0724797543352518,4.236140720877302,0.0298882252536714,CEP,0.457,0.04,0.0649870017772785,0.57104766,0.32939488,CEP,130764.0,Unconstrained,Unconstrained,2
14207262,41.0,LS,1.7484614089829318,0.5049122559402013,0.5040275341552343,4.30403101081356,0.0421129027381539,CEP,0.514,0.0,0.0606123947720266,0.17043288,0.13414103,CEP,114706.0,Unconstrained,Unconstrained,2
14207262,55.0,LS,1.763162411048468,0.5460663243695889,0.5455089575540197,4.35758277844252,0.0344975106418132,CEP,0.507,0.0,0.0487104259886936,0.024285417,0.008276884,CEP,114613.0,Unconstrained,Unconstrained,2
14207262,81.0,ACF,1.740771798773494,0.4994773932503626,0.932649414303948,380.101832303664,0.043423781171441,CEP,0.544,0.0,0.0590741906419376,0.7725608,0.3111083,CEP,114629.0,Unconstrained,Unconstrained,2
